id;numCavite;indiceBSS;designationBSS;natureCavite;typeCavite;typeCaviteAppauvri;nomCavite;statut;confidentialite;raisonConfidentialite;organismeChxConfidentialite;reperageGeographique;positionnement;positionnementAppauvri;sourceCoordonnees;precisionXY;dateValidite;auteurDescription;dateMajCavite;lambertOuvrage;xOuvrage;yOuvrage;zOuvrage;xouvl2e;youvl2e;numInsee;commentaires;caviteAssociee;cUserSaisie;cDateSaisie;cUserModif;dateValidationSaisie;dateValidationDiffusion;userValidationSaisie;userValidationDiffusion;statutValidation;dangerosite;
"4777";"AQIAA0020060";;;"chambres et piliers";"carrière";"carriere";"Citon_Graves_RD";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/5000";"50";"2011-03-16";"M.BORDONNE";"2011-07-27";"5";"378679.000000";"1980720.000000";"45";"378679";"1980720";"33118";"Cavité  localement affaissée, effondrement évolutif.3 Evenements sont rapportés sur cette cavité :- Fiche BDMVT 633 00110 : Un effondrement partiel par rupture des piliers avait provoqué le 18 février 1970  (L2e ; X : 378 286 ; Y : 1 981 032 ; z = 45 m) des affaissements important dans le hameau de CIton. Ce hameau avait été évacué, il est depuis à l'abandon. - Fiche BDMVT 203 00102 : Fissures rapportées vers 1960  au nord de Citon (WGS84 ; X : -0,46400° ; Y : 44,79555°; coordonnées aproximatives)- Fiche BDMVT 203 00104 : affaissement de1,5 m rapporté en 1003 au Sud Est de Citon de part et d'autre du Chemin des Morts (WGS84 ; X : -0,46240° ; Y : 44,79329° ; coordonnées aproximatives) La carrière souterraine presente des piliers en mauvais états en de nombreux points : Panneaux de pilliers effondrés, pilliers en ""diabolo"",  tassements du toit sur quelques centimètres.Le point est situé au centroide de l'emprise connue de la carrières (115 Ha). Il existe de très nombreuses entrées horizontales et puits (appelé ""aplomb"" en Gironde). On compte jusqu'a 4 niveaux de carrières dans le Calcaire à Asteries exploités pour la pierre de taille (source principale de pierre pour la construction de Bordeaux), avec une profondeur variable (jusqu'a 45 m de profondeur).
Risque d'effondrement";;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108765";"AQIAA0020061";;;"chambres et piliers";"carrière";"carriere";"Clottet_Brignon_03";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-03";"M.BORDONNE";"2009-07-17";"5";"378007.000000";"1980756.000000";;"378007";"1980756";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2597";"AQIAA0020062";;;"chambres et piliers";"carrière";"carriere";"Brignon_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"50";"2009-03-03";"M.BORDONNE";"2010-01-07";"5";"378044.000000";"1980714.000000";;"378044";"1980714";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108955";"AQIAA0020063";;;"chambres et piliers";"carrière";"carriere";"Brignon_01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"50";"2009-03-03";"M.BORDONNE";"2010-01-07";"5";"377972.000000";"1980534.000000";;"377972";"1980534";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108123";"AQIAA0020064";;;"galeries filantes";"carrière";"carriere";"Clottet_Le Petit_Macon_01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"50";"2009-03-03";"M.BORDONNE";"2010-01-07";"5";"377982.000000";"1980389.000000";;"377982";"1980389";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106171";"AQIAA0020065";;;"galeries filantes";"carrière";"carriere";"Brice_01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"50";"2009-03-03";"M.BORDONNE";"2010-01-07";"5";"378019.000000";"1980121.000000";;"378019";"1980121";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108700";"AQIAA0020066";;;"galeries filantes";"carrière";"carriere";"Clottet_Brice_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-04";"M.BORDONNE";"2009-03-17";"5";"377809.000000";"1980172.000000";;"377809";"1980172";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105853";"AQIAA0020067";;;"chambres et piliers";"carrière";"carriere";"Lamothe_03";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-04";"M.BORDONNE";"2009-05-27";"5";"377469.000000";"1979945.000000";;"377469";"1979945";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105783";"AQIAA0020068";;;"chambres et piliers";"carrière";"carriere";"Clottet_Lamothe_01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-04";"M.BORDONNE";"2009-03-17";"5";"377286.000000";"1980055.000000";;"377286";"1980055";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106306";"AQIAA0020069";;;"chambres et piliers";"carrière";"carriere";"Lamothe_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-04";"M.BORDONNE";"2009-05-27";"5";"377250.000000";"1979995.000000";;"377250";"1979995";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109040";"AQIAA0020070";;;"chambres et piliers";"carrière";"carriere";"Lamothe_04_Bernadotte";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"25";"2009-03-04";"M.BORDONNE";"2009-07-17";"5";"377627.000000";"1979498.000000";;"377627";"1979498";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105969";"AQIAA0020071";;;"chambres et piliers";"carrière";"carriere";"Clos_Montagne_01_Caudeyran";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"50";"2009-03-04";"M.BORDONNE";"2010-01-07";"5";"377905.000000";"1979541.000000";;"377905";"1979541";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108293";"AQIAA0020072";;;"chambres et piliers";"carrière";"carriere";"Clos_Montagne_02_Caudeyran";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-04";"M.BORDONNE";"2009-07-17";"5";"377918.000000";"1979457.000000";;"377918";"1979457";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108867";"AQIAA0020073";;;"chambres et piliers";"carrière";"carriere";"Clottet_Les_Rochers";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-04";"M.BORDONNE";"2009-03-20";"5";"379152.000000";"1979942.000000";;"379152";"1979942";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105813";"AQIAA0020074";;;"chambres et galeries";"carrière";"carriere";"Roumagoux_01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-04";"M.BORDONNE";"2009-11-23";"5";"379158.000000";"1979789.000000";;"379158";"1979789";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106255";"AQIAA0020075";;;"chambres et piliers";"carrière";"carriere";"Roumagoux_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-04";"M.BORDONNE";"2009-03-20";"5";"379191.000000";"1979777.000000";;"379191";"1979777";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108818";"AQIAA0020076";;;"chambres et piliers";"carrière";"carriere";"Roumagoux_05";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-04";"M.BORDONNE";"2009-03-20";"5";"379207.000000";"1979737.000000";;"379207";"1979737";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108768";"AQIAA0020077";;;"chambres et piliers";"carrière";"carriere";"Roumagoux_06";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"50";"2009-03-04";"M.BORDONNE";"2010-01-07";"5";"379288.000000";"1979734.000000";;"379288";"1979734";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106875";"AQIAA0020078";;;"chambres et piliers";"carrière";"carriere";"Roumagoux_04";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-04";"M.BORDONNE";"2009-03-20";"5";"379269.000000";"1979690.000000";;"379269";"1979690";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109039";"AQIAA0020079";;;"chambres et piliers";"carrière";"carriere";"Roumagoux_07";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"50";"2009-03-04";"M.BORDONNE";"2010-01-07";"5";"379426.000000";"1979719.000000";;"379426";"1979719";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109256";"AQIAA0020080";;;"chambres et piliers";"carrière";"carriere";"Clottet_Mouline_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-04";"M.BORDONNE";"2009-03-20";"5";"379328.000000";"1979593.000000";;"379328";"1979593";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108474";"AQIAA0020081";;;"chambres et piliers";"carrière";"carriere";"Clottet_Mouline_01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-04";"M.BORDONNE";"2009-09-14";"5";"379238.000000";"1979530.000000";;"379238";"1979530";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"2675";"AQIAA0020083";;;"galeries filantes";"carrière";"carriere";"Rauzé_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-04";"M.BORDONNE";"2009-03-20";"5";"379933.000000";"1979129.000000";;"379933";"1979129";"33118";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109004";"AQIAA0020085";;;"chambres et piliers";"carrière";"carriere";"Fillet";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"50";"2009-03-04";"M.BORDONNE";"2010-01-07";"5";"386675.000000";"1984944.000000";;"386675";"1984944";"33083";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106886";"AQIAA0020086";;;"chambres et piliers";"carrière";"carriere";"Le_Bourg_de_Camarsac_Sayes_RD";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-04";"M.BORDONNE";"2009-03-24";"5";"386446.000000";"1984749.000000";;"386446";"1984749";"33083";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"732";"AQIAA0020087";;;"galeries filantes";"carrière";"carriere";"Brochard";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"50";"2009-03-04";"M.BORDONNE";"2010-01-07";"5";"385321.000000";"1984463.000000";;"385321";"1984463";"33083";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105848";"AQIAA0020088";;;"chambres et piliers";"carrière";"carriere";"La_Rivière_01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"50";"2009-03-04";"M.BORDONNE";"2010-01-07";"5";"386387.000000";"1984246.000000";;"386387";"1984246";"33083";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108753";"AQIAA0020089";;;"chambres et piliers";"carrière";"carriere";"La_Rivière_02_RD";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"50";"2009-03-05";"M.BORDONNE";"2010-01-07";"5";"386435.000000";"1984247.000000";;"386435";"1984247";"33083";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105709";"AQIAA0020090";;;"chambres et piliers";"carrière";"carriere";"Sauret_RD";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/500";"10";"2009-03-05";"M.BORDONNE";"2009-05-29";"5";"386609.000000";"1983657.000000";;"386609";"1983657";"33083";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108742";"AQIAA0020091";;;"chambres et piliers";"carrière";"carriere";"Le_Bouchon";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"25";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"386639.000000";"1983286.000000";;"386639";"1983286";"33083";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109260";"AQIAA0020093";;;"chambres et piliers";"carrière";"carriere";"Guimberteau_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"50";"2009-03-05";"M.BORDONNE";"2010-01-07";"5";"393594.000000";"1981601.000000";;"393594";"1981601";"33086";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105749";"AQIAA0020095";;;"chambres et piliers";"carrière";"carriere";"Eglise_de_Camiac";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/2000";"25";"2009-03-05";"M.BORDONNE";"2009-09-30";"5";"393335.000000";"1980569.000000";;"393335";"1980569";"33086";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108973";"AQIAA0020096";;;"galeries filantes";"carrière";"carriere";"Darnac";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"25";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"393301.000000";"1980482.000000";;"393301";"1980482";"33086";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109539";"AQIAA0020099";;;"galeries filantes";"carrière";"carriere";"Clottet_German _01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"387851.000000";"1972742.000000";;"387851";"1972742";"33093";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109132";"AQIAA0020100";;;"galeries filantes";"carrière";"carriere";"Clottet_German_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-05";"M.BORDONNE";"2009-10-07";"5";"387861.000000";"1972742.000000";;"387861";"1972742";"33093";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"105994";"AQIAA0020101";;;"galeries filantes";"carrière";"carriere";"Clottet_German_03";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"387892.000000";"1972694.000000";;"387892";"1972694";"33093";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108963";"AQIAA0020102";;;"galeries filantes";"carrière";"carriere";"Clottet_Sadran_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/200";"10";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"386469.000000";"1969589.000000";;"386469";"1969589";"33093";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"120050";"AQIAA0020104";;;"galeries filantes";"carrière";"carriere";"Clottet_Canteloup_01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"377758.000000";"1980990.000000";;"377758";"1980990";"33099";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108801";"AQIAA0020105";;;"chambres et piliers";"carrière";"carriere";"Canteloup_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"50";"2009-03-05";"M.BORDONNE";"2010-01-07";"5";"377815.000000";"1981155.000000";;"377815";"1981155";"33099";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"156060";"AQIAA0020106";;;"chambres et piliers";"carrière";"carriere";"Cabiracs";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"25";"2009-03-05";"M.BORDONNE";"2024-02-08";"5";"376894.000000";"1982189.000000";;"376894";"1982189";"33099";"Effondrement de 2024 : le bord du puits (côté sud) est effondré. Les autres faces du puits de section carré (1,20 m de côté) sont en bon état.";"";"gironde@brgm.fr";"2009-12-09";"a.fondin@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108073";"AQIAA0020107";;;"chambres et piliers";"carrière";"carriere";"Vignac";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"50";"2009-03-05";"M.BORDONNE";"2010-01-07";"5";"376102.000000";"1982064.000000";;"376102";"1982064";"33099";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108343";"AQIAA0020108";;;"galeries filantes";"carrière";"carriere";"Clottet_Fitta_03";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"25";"2009-03-05";"M.BORDONNE";"2009-10-07";"5";"376032.000000";"1982135.000000";;"376032";"1982135";"33099";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106243";"AQIAA0020109";;;"galeries filantes";"carrière";"carriere";"Clottet_Fitta_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/500";"25";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"375813.000000";"1982282.000000";;"375813";"1982282";"33099";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108701";"AQIAA0020110";;;"galeries filantes";"carrière";"carriere";"Clottet_Fitta_01";"abandon";"public";;;"centre cavité";"approché";"approche";"carte au 1/25000";"25";"2009-03-05";"M.BORDONNE";"2009-03-25";"5";"375768.000000";"1982280.000000";;"375768";"1982280";"33099";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"109387";"AQIAA0020111";;;"galeries filantes";"carrière";"carriere";"Clottet_La_Peyrine_02";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-05";"M.BORDONNE";"2009-03-25";"5";"376362.000000";"1982620.000000";;"376362";"1982620";"33099";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108910";"AQIAA0020112";;;"chambres et piliers";"carrière";"carriere";"Clottet_La_Tuilerie_01";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/200";"10";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"406537.000000";"1956913.000000";;"406537";"1956913";"33102";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106133";"AQIAA0020113";;;"chambres et piliers";"carrière";"carriere";"La_Tuilerie_02";"abandon";"public";;;"centre cavité";"précis";"precis";"plan au 1/200";"10";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"406564.000000";"1956934.000000";;"406564";"1956934";"33102";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106290";"AQIAA0020114";;;"chambres et piliers";"carrière";"carriere";"A_Morice";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"50";"2009-03-05";"M.BORDONNE";"2010-01-07";"5";"392868.000000";"1965420.000000";;"392868";"1965420";"33152";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108732";"AQIAA0020115";;;"chambres et piliers";"carrière";"carriere";"Clottet_Laubès_01";"abandon";"public";;;"centre cavité";"précis";"precis";"GPS";"10";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"392105.000000";"1966290.000000";;"392105";"1966290";"33156";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"106271";"AQIAA0020116";;;"chambres et piliers";"carrière";"carriere";"Clottet_Laubès_02";"abandon";"public";;;"centre cavité";"précis";"precis";"GPS";"5";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"392126.000000";"1966345.000000";;"392126";"1966345";"33156";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
"108111";"AQIAA0020117";;;"chambres et piliers";"carrière";"carriere";"Clottet_Naudonnet_01";"abandon";"public";;;"centre cavité";"approché";"approche";"plan au 1/1000";"25";"2009-03-05";"M.BORDONNE";"2009-03-24";"5";"392365.000000";"1966617.000000";;"392365";"1966617";"33156";;;"gironde@brgm.fr";"2009-12-09";"gironde@brgm.fr";"2009-01-01";"2011-08-22";"S.BesdeBerc@brgm.fr";"sbdbAdministrateur@brgm.fr";"2";;
